@RELATION eos
@ATTRIBUTE r1Ucfirst {0, 1}
@ATTRIBUTE r1NewPara {0, 1}
@ATTRIBUTE r1Comma {0, 1}
@ATTRIBUTE r1Period {0, 1}
@ATTRIBUTE l1Title {0, 1}
@ATTRIBUTE l1Abbrev {0, 1}
@ATTRIBUTE lLength numeric
@ATTRIBUTE rLength numeric
@ATTRIBUTE Nspaces numeric
@ATTRIBUTE r1Quote {0, 1}
@ATTRIBUTE r1Semi {0, 1}
@ATTRIBUTE l1Internal {0, 1}
@ATTRIBUTE l1Cap {0, 1}
@ATTRIBUTE class {EOS, NEOS}
@DATA
0,0,0,0,0,0,62,324,2,1,0,0,0,EOS
1,0,0,0,0,0,34,179,2,0,0,0,0,EOS
0,1,0,0,0,0,24,0,0,0,0,0,0,EOS
1,0,0,0,0,0,15,181,1,0,0,0,0,EOS
1,0,0,0,0,0,52,22,2,0,0,0,0,EOS
1,0,0,0,0,0,59,116,2,0,0,0,0,EOS
1,0,0,0,0,0,58,138,1,0,0,0,0,EOS
1,0,0,0,0,0,27,154,2,0,0,0,0,EOS
1,0,0,0,0,0,16,74,2,0,0,0,0,EOS
1,0,0,0,0,0,117,29,1,0,0,0,0,EOS
0,0,0,0,0,0,12,21,1,1,0,0,0,EOS
1,0,0,0,0,0,216,37,1,0,0,0,0,EOS
1,0,0,0,0,0,42,72,2,0,0,0,1,EOS
0,0,0,0,0,0,52,108,1,0,0,0,1,NEOS
1,0,0,0,0,0,55,9,2,0,0,0,1,EOS
1,0,0,0,0,0,19,62,1,0,0,0,0,EOS
1,0,0,0,0,0,111,5,2,0,0,0,0,EOS
1,0,0,0,0,0,8,56,2,0,0,0,0,EOS
1,0,0,0,0,0,23,15,2,0,0,0,0,EOS
0,1,0,0,0,0,40,0,0,0,0,0,1,EOS
0,1,0,0,0,0,26,0,0,0,0,0,0,EOS
1,0,0,0,0,1,16,142,1,0,0,0,0,EOS
1,0,0,0,0,0,9,20,2,0,0,0,0,EOS
0,0,0,0,0,0,2,104,1,0,0,0,1,NEOS
0,1,0,0,0,0,35,0,0,0,0,0,0,EOS
0,1,0,0,0,0,11,0,0,0,0,0,0,EOS
1,0,0,0,0,0,11,79,1,0,0,0,0,EOS
1,0,0,0,0,0,38,20,2,0,0,0,0,EOS
1,0,0,0,0,0,15,46,2,0,0,0,0,EOS
0,1,0,0,0,0,84,0,0,0,0,0,1,EOS
1,0,0,0,0,0,87,18,1,0,0,0,0,EOS
0,1,0,0,0,0,26,0,0,0,0,0,0,EOS
1,0,0,0,0,0,50,51,2,0,0,0,0,EOS
1,0,0,0,0,0,203,136,2,0,0,0,0,EOS
0,1,0,0,0,0,95,0,0,0,0,0,1,EOS
0,1,0,0,0,0,28,0,0,0,0,0,0,EOS
0,1,0,0,0,0,68,0,0,0,0,0,0,EOS
0,1,0,0,0,0,78,0,0,0,0,0,0,EOS
0,1,0,0,0,0,9,0,0,0,0,0,0,EOS
1,0,0,0,0,0,52,66,2,0,0,0,0,EOS
0,0,0,0,0,0,200,90,2,0,0,0,0,EOS
1,0,0,0,0,0,17,151,1,0,0,0,0,EOS
1,0,0,0,0,0,73,4,2,0,0,0,0,EOS
1,0,0,0,0,0,24,35,1,0,0,0,0,EOS
1,0,0,0,0,0,58,48,2,0,0,0,0,EOS
1,0,0,0,0,0,17,14,1,0,0,0,1,NEOS
1,0,0,0,0,0,201,26,2,0,0,0,0,EOS
1,0,0,0,0,0,39,108,2,0,0,0,0,EOS
0,1,0,0,0,0,41,0,0,0,0,0,0,EOS
0,1,0,0,0,0,22,0,0,0,0,0,0,EOS
1,0,0,0,0,0,54,59,2,0,0,0,0,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
0,0,0,0,0,0,3,19,1,0,0,0,1,NEOS
0,1,0,0,0,0,65,0,0,0,0,0,1,EOS
0,1,0,0,0,0,10,0,0,0,0,0,0,EOS
1,0,0,0,1,1,108,74,1,0,0,0,1,NEOS
1,0,0,0,0,0,27,104,1,0,0,0,0,EOS
0,0,0,0,0,0,20,108,1,1,0,0,0,EOS
1,0,0,0,0,0,18,7,1,0,0,0,0,EOS
0,1,0,0,0,0,1,0,0,0,0,0,0,EOS
1,0,0,0,0,0,117,39,2,0,0,0,0,EOS
0,0,1,0,0,0,22,66,0,0,0,1,0,NEOS
1,0,0,0,0,0,134,116,2,0,0,0,1,EOS
1,0,0,0,0,0,10,42,1,0,0,0,0,EOS
1,0,0,0,0,0,14,82,2,0,0,0,0,EOS
1,0,0,0,0,0,249,154,1,0,0,0,0,EOS
0,0,0,0,0,0,7,20,2,1,0,0,0,EOS
0,1,0,0,0,0,14,0,0,0,0,0,0,EOS
0,0,0,0,0,0,3,11,2,1,0,0,0,EOS
1,0,0,0,0,0,27,41,1,0,0,0,0,EOS
0,1,0,0,0,0,35,0,0,0,0,0,0,EOS
0,0,0,0,0,0,32,59,2,1,0,0,1,EOS
1,0,0,0,0,0,107,22,1,0,0,0,0,EOS
0,1,0,0,0,0,209,0,0,0,0,0,0,EOS
1,0,0,0,0,0,34,19,2,0,0,0,0,EOS
1,0,0,0,0,0,39,12,2,0,0,0,0,EOS
1,0,0,0,0,0,42,29,2,0,0,0,0,EOS
1,0,0,0,0,0,139,139,2,0,0,0,1,EOS
1,0,0,0,0,0,15,91,2,0,0,0,0,EOS
1,0,0,0,0,0,105,58,2,0,0,0,0,EOS
1,0,0,0,0,0,68,128,2,0,0,0,0,EOS
1,0,0,0,0,0,20,8,2,0,0,0,0,EOS
1,0,0,0,0,0,36,18,2,0,0,0,0,EOS
1,0,0,0,0,0,82,31,2,0,0,0,0,EOS
1,0,0,0,0,0,23,25,2,0,0,0,0,EOS
0,0,0,0,1,1,1,38,1,0,0,0,1,NEOS
0,1,0,0,0,0,18,0,0,0,0,0,0,EOS
1,0,0,0,0,0,114,19,1,0,0,0,1,NEOS
1,0,0,0,0,0,66,102,1,0,0,0,0,EOS
1,0,0,0,0,0,86,13,2,0,0,0,1,EOS
1,0,0,0,0,0,168,96,2,0,0,0,0,EOS
0,1,0,0,0,0,50,0,0,0,0,0,0,EOS
0,1,0,0,0,0,83,0,0,0,0,0,0,EOS
1,0,0,0,0,0,88,18,1,0,0,0,1,EOS
1,0,0,0,0,0,38,8,2,0,0,0,0,EOS
1,0,0,0,0,0,62,4,1,0,0,0,0,EOS
0,1,0,0,0,0,90,0,0,0,0,0,0,EOS
0,1,0,0,0,0,32,0,0,0,0,0,1,EOS
0,1,0,0,0,0,7,0,0,0,0,0,0,EOS
1,0,0,0,0,0,56,34,2,0,0,0,0,EOS
1,0,0,0,0,0,19,17,2,0,0,0,0,EOS
0,0,0,0,0,0,136,5,1,0,0,0,1,NEOS
0,0,0,0,0,0,11,155,2,1,0,0,1,EOS
1,0,0,0,0,0,53,49,1,0,0,0,0,EOS
1,0,0,0,0,0,28,80,2,0,0,0,0,EOS
1,0,0,0,0,0,49,50,2,0,0,0,0,EOS
1,0,0,0,0,0,26,46,2,0,0,0,0,EOS
1,0,0,0,0,0,38,20,2,0,0,0,0,EOS
0,1,0,0,0,0,24,0,0,0,0,0,0,EOS
1,0,0,0,0,0,67,68,1,0,0,0,0,EOS
1,0,0,0,0,0,46,38,2,0,0,0,0,EOS
1,0,0,0,0,0,19,49,2,0,0,0,0,EOS
0,1,0,0,0,0,17,0,0,0,0,0,0,EOS
1,0,0,0,0,0,58,23,1,0,0,0,0,EOS
1,0,0,0,0,0,93,61,2,0,0,0,0,EOS
1,0,0,0,0,0,54,79,2,0,0,0,0,EOS
0,1,0,0,0,0,159,0,0,0,0,0,0,EOS
1,0,0,0,0,0,53,15,2,0,0,0,0,EOS
1,0,0,0,0,0,111,78,2,0,0,0,0,EOS
1,0,0,0,0,0,105,4,2,0,0,0,0,EOS
0,1,0,0,0,0,40,0,0,0,0,0,0,EOS
1,0,0,0,0,0,26,100,2,0,0,0,0,EOS
1,0,0,0,0,0,82,84,2,0,0,0,0,EOS
1,0,0,0,0,0,9,88,1,0,0,0,0,EOS
1,0,0,0,0,0,174,3,1,0,0,0,0,EOS
0,1,0,0,0,0,43,0,0,0,0,0,0,EOS
1,0,0,0,0,0,45,51,1,0,0,0,0,EOS
1,0,0,0,0,0,103,70,1,0,0,0,0,EOS
0,1,0,0,0,0,38,0,0,0,0,0,1,EOS
1,0,0,0,0,0,21,21,1,0,0,0,0,EOS
1,0,0,0,0,0,24,62,1,0,0,0,0,EOS
1,0,0,0,0,0,26,84,2,0,0,0,0,EOS
1,0,0,0,0,0,14,204,2,0,0,0,0,EOS
0,1,0,0,0,0,66,0,0,0,0,0,0,EOS
0,0,0,0,0,1,11,1058,1,0,0,0,0,NEOS
1,0,0,0,0,0,28,12,2,0,0,0,0,EOS
0,0,0,1,0,1,38,0,0,0,0,0,1,NEOS
0,0,1,0,0,1,35,147,0,0,0,0,1,NEOS
1,0,0,0,0,0,19,57,1,0,0,0,0,EOS
1,0,0,0,0,0,15,57,1,0,0,0,0,EOS
0,1,0,0,0,0,13,0,0,0,0,0,1,EOS
1,0,0,0,0,0,46,10,1,0,0,0,0,EOS
1,0,0,0,0,0,9,11,1,0,0,0,0,EOS
1,0,0,0,0,0,35,154,2,0,0,0,0,EOS
1,0,0,0,0,0,18,83,2,0,0,0,0,EOS
0,1,0,0,0,0,5,0,0,0,0,0,0,EOS
1,0,0,0,0,0,15,27,1,0,0,0,0,EOS
0,0,0,0,0,0,6,23,2,1,0,0,0,EOS
0,0,1,0,0,0,25,11,0,0,0,0,0,NEOS
1,0,0,0,0,0,76,60,2,0,0,0,1,EOS
1,0,0,0,0,0,51,26,2,0,0,0,0,EOS
1,0,0,0,0,0,17,81,1,0,0,0,0,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
1,0,0,0,0,0,88,119,1,0,0,0,0,EOS
1,0,0,0,0,0,21,25,1,0,0,0,0,EOS
1,0,0,0,0,0,101,16,2,0,0,0,0,EOS
1,0,0,0,0,0,32,77,1,0,0,0,0,EOS
1,0,0,0,0,0,8,103,2,0,0,0,0,EOS
0,0,0,0,0,0,5,9,1,1,0,0,0,EOS
0,0,0,0,0,0,2,40,2,1,0,0,0,EOS
0,1,0,0,0,0,106,0,0,0,0,0,0,EOS
1,0,0,0,0,0,17,55,1,0,0,0,1,NEOS
0,1,0,0,0,0,329,0,0,0,0,0,0,EOS
0,1,0,0,0,0,32,0,0,0,0,0,1,EOS
1,0,0,0,0,0,65,43,2,0,0,0,0,EOS
1,0,0,0,0,0,71,53,2,0,0,0,0,EOS
0,0,0,0,0,1,25,13,1,0,0,0,1,NEOS
0,1,0,0,0,0,62,0,0,0,0,0,0,EOS
0,0,0,0,0,0,19,13,1,0,0,0,1,NEOS
0,1,0,0,0,0,18,0,0,0,0,0,0,EOS
1,0,0,0,0,0,14,5,2,0,0,0,1,EOS
0,0,0,0,0,1,13,23,1,0,0,0,1,NEOS
0,1,0,0,0,0,166,0,0,0,0,0,0,EOS
1,0,0,0,0,0,95,103,1,0,0,0,0,EOS
1,0,0,0,0,0,25,30,1,0,0,0,0,EOS
0,1,0,0,0,0,50,0,0,0,0,0,0,EOS
1,0,0,0,0,0,53,44,1,0,0,0,1,EOS
1,0,0,0,1,1,1,38,1,0,0,0,1,NEOS
0,1,0,0,0,0,81,0,0,0,0,0,0,EOS
0,0,0,0,0,0,3,13,2,0,0,1,0,NEOS
1,0,0,0,0,0,49,21,1,0,0,0,1,NEOS
1,0,0,0,0,0,123,223,2,0,0,0,0,EOS
0,0,0,0,0,0,96,210,1,0,0,0,0,EOS
0,1,0,0,0,0,160,0,0,0,0,0,0,EOS
1,0,0,0,0,0,20,32,2,0,0,0,0,EOS
0,0,0,0,0,0,8,14,2,1,0,0,0,EOS
1,0,0,0,0,0,56,104,1,0,0,0,0,EOS
1,0,0,0,0,0,135,92,1,0,0,0,0,EOS
1,0,0,0,0,0,21,18,2,0,0,0,0,EOS
1,0,0,0,0,0,47,35,2,0,0,0,0,EOS
1,0,0,0,0,0,24,13,2,0,0,0,0,EOS
1,0,0,0,0,0,104,139,1,0,0,0,1,EOS
1,0,0,0,0,0,51,59,1,0,0,0,0,EOS
1,0,0,0,0,0,66,139,2,0,0,0,0,EOS
0,1,0,0,0,0,25,0,0,0,0,0,0,EOS
1,0,0,0,0,0,215,28,2,0,0,0,0,EOS
1,0,0,0,0,0,28,112,2,0,0,0,0,EOS
0,0,0,0,0,0,9,140,1,1,0,0,0,EOS
0,0,0,0,0,0,53,150,1,0,0,0,0,EOS
1,0,0,0,0,0,27,46,2,0,0,0,0,EOS
1,0,0,0,0,0,14,8,2,0,0,0,0,EOS
1,0,0,0,0,0,73,148,2,0,0,0,0,EOS
1,0,0,0,0,0,48,11,1,0,0,0,1,NEOS
0,0,0,0,0,0,16,34,1,1,0,0,0,EOS
1,0,0,0,0,0,26,83,1,0,0,0,0,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
0,1,0,0,0,0,66,0,0,0,0,0,0,EOS
1,0,0,0,0,0,17,18,1,0,0,0,0,EOS
1,0,0,0,0,0,74,77,2,0,0,0,0,EOS
1,0,0,0,0,0,43,46,1,0,0,0,0,EOS
1,0,0,0,0,0,99,163,1,0,0,0,0,EOS
0,1,0,0,0,0,164,0,0,0,0,0,0,EOS
0,1,0,0,0,0,142,0,0,0,0,0,0,EOS
1,0,0,0,0,0,22,67,2,0,0,0,0,EOS
1,0,0,0,0,0,121,49,1,0,0,0,0,EOS
1,0,0,0,1,1,15,16,1,0,0,0,1,NEOS
1,0,0,0,1,1,17,48,1,0,0,0,1,NEOS
1,0,0,0,0,0,38,9,2,0,0,0,1,EOS
1,0,0,0,0,0,221,59,2,0,0,0,0,EOS
0,0,0,0,0,0,18,21,2,1,0,0,0,EOS
1,0,0,0,0,0,54,79,2,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
0,1,0,0,0,0,176,0,0,0,0,0,0,EOS
1,0,0,0,0,0,53,469,2,0,0,0,0,EOS
1,0,0,0,0,0,8,7,2,0,0,0,0,EOS
1,0,0,0,0,0,7,103,1,0,0,0,0,EOS
0,1,0,0,0,0,30,0,0,0,0,0,0,EOS
0,1,0,0,0,0,13,0,0,0,0,0,0,EOS
1,0,0,0,0,0,4,7,1,0,0,0,0,EOS
0,0,0,0,0,0,11,61,2,1,0,0,0,EOS
1,0,0,0,0,0,14,78,2,0,0,0,0,EOS
1,0,0,0,0,0,142,22,1,0,0,0,0,EOS
1,0,0,0,0,0,127,214,2,0,0,0,0,EOS
1,0,0,0,0,0,34,101,2,0,0,0,0,EOS
1,0,0,0,0,0,10,17,1,0,0,0,1,NEOS
1,0,0,0,0,0,7,319,1,0,0,0,0,EOS
1,0,0,0,0,0,71,111,1,0,0,0,0,EOS
1,0,0,0,0,0,62,142,2,0,0,0,0,EOS
1,0,0,0,0,0,28,24,2,0,0,0,0,EOS
1,0,0,0,0,0,37,53,1,0,0,0,0,EOS
1,0,0,0,0,0,19,19,2,0,0,0,0,EOS
1,0,0,0,0,0,38,34,1,0,0,0,0,EOS
0,1,0,0,0,0,43,0,0,0,0,0,1,EOS
0,1,0,0,0,0,11,0,0,0,0,0,0,EOS
1,0,0,0,0,0,28,9,2,0,0,0,0,EOS
1,0,0,0,0,0,126,11,1,0,0,0,0,EOS
1,0,0,0,0,0,13,12,2,0,0,0,0,EOS
1,0,0,0,0,0,158,71,1,0,0,0,0,EOS
1,0,0,0,0,0,69,43,1,0,0,0,0,EOS
1,0,0,0,0,0,17,12,1,0,0,0,0,EOS
1,0,0,0,0,0,53,15,1,0,0,0,0,EOS
0,1,0,0,0,0,45,0,0,0,0,0,0,EOS
1,0,0,0,0,0,294,265,2,0,0,0,0,EOS
1,0,0,0,0,0,12,72,2,0,0,0,0,EOS
1,0,0,0,0,0,76,9,2,0,0,0,0,EOS
1,0,0,0,0,0,248,98,1,0,0,0,0,EOS
1,0,0,0,0,0,41,93,1,0,0,0,0,EOS
1,0,0,0,0,0,16,3,2,0,0,0,0,EOS
1,0,0,0,0,0,195,311,2,0,0,0,0,EOS
1,0,0,0,0,0,19,70,2,0,0,0,0,EOS
1,0,0,0,0,0,12,41,2,0,0,0,0,EOS
1,0,0,0,0,0,47,86,1,0,0,0,0,EOS
1,0,0,0,0,0,246,54,2,0,0,0,0,EOS
1,0,0,0,0,0,28,197,2,0,0,0,0,EOS
1,0,0,0,0,0,217,330,1,0,0,0,0,EOS
1,0,0,0,0,0,20,127,1,0,0,0,1,NEOS
0,1,0,0,0,0,83,0,0,0,0,0,0,EOS
1,0,0,0,0,0,49,64,2,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,1,EOS
1,0,0,0,0,0,27,78,2,0,0,0,0,EOS
1,0,0,0,0,0,11,19,1,0,0,0,0,EOS
0,1,0,0,0,0,64,0,0,0,0,0,0,EOS
1,0,0,0,0,0,19,13,2,0,0,0,0,EOS
1,0,0,0,0,0,454,243,2,0,0,0,0,EOS
1,0,0,0,0,0,123,351,3,0,0,0,0,EOS
1,0,0,0,0,0,52,39,2,0,0,0,0,EOS
1,0,0,0,0,0,25,2,1,0,0,0,1,NEOS
1,0,0,0,0,0,70,24,2,0,0,0,0,EOS
1,0,0,0,0,0,31,22,1,0,0,0,0,EOS
1,0,0,0,0,0,9,187,2,0,0,0,0,EOS
1,0,0,0,0,0,48,73,1,0,0,0,0,EOS
1,0,0,0,0,0,166,55,2,0,0,0,0,EOS
0,1,0,0,0,0,38,0,0,0,0,0,1,EOS
1,0,0,0,0,0,35,54,2,0,0,0,0,EOS
1,0,0,0,0,0,17,21,2,0,0,0,0,EOS
1,0,0,0,0,0,53,63,2,0,0,0,0,EOS
1,0,0,0,0,0,64,41,1,0,0,0,0,EOS
1,0,0,0,0,0,48,82,1,0,0,0,1,EOS
1,0,0,0,1,1,10,58,1,0,0,0,1,NEOS
1,0,0,0,0,0,17,135,2,0,0,0,0,EOS
1,0,0,0,0,0,122,150,2,0,0,0,0,EOS
1,0,0,0,0,0,28,48,2,0,0,0,0,EOS
0,1,0,0,0,0,43,0,0,0,0,0,0,EOS
1,0,0,0,0,0,51,155,2,0,0,0,0,EOS
0,0,0,0,0,0,85,97,1,1,0,0,0,EOS
1,0,0,0,0,0,196,387,1,0,0,0,0,EOS
1,0,0,0,0,0,49,105,1,0,0,0,0,EOS
1,0,0,0,0,0,21,60,2,0,0,0,0,EOS
1,0,0,0,0,0,30,14,1,0,0,0,1,EOS
1,0,0,0,0,0,115,3,2,0,0,0,0,EOS
1,0,0,0,1,1,13,10,1,0,0,0,1,NEOS
1,0,0,0,0,0,32,33,2,0,0,0,0,EOS
0,0,0,0,0,0,21,52,2,1,0,0,0,EOS
1,0,0,0,0,0,8,6,2,0,0,0,0,EOS
1,0,0,0,0,0,35,59,1,0,0,0,0,EOS
1,0,0,0,0,0,58,16,1,0,0,0,1,EOS
1,0,0,0,0,0,145,99,2,0,0,0,0,EOS
1,0,0,0,0,0,294,28,2,0,0,0,0,EOS
1,0,0,0,0,0,19,23,2,0,0,0,0,EOS
1,0,0,0,0,0,30,4,2,0,0,0,0,EOS
1,0,0,0,0,0,75,69,2,0,0,0,0,EOS
1,0,0,0,0,0,10,25,2,0,0,0,0,EOS
0,1,0,0,0,0,91,0,0,0,0,0,0,EOS
1,0,0,0,0,0,62,29,2,0,0,0,0,EOS
0,1,0,0,0,0,50,0,0,0,0,0,1,EOS
1,0,0,0,0,0,272,24,1,0,0,0,0,EOS
1,0,0,0,0,0,40,51,1,0,0,0,0,EOS
1,0,0,0,0,0,83,63,1,0,0,0,0,EOS
1,0,0,0,0,0,247,76,2,0,0,0,0,EOS
1,0,0,0,0,0,151,126,1,0,0,0,0,EOS
1,0,0,0,0,0,16,153,2,0,0,0,1,EOS
0,1,0,0,0,0,95,0,0,0,0,0,0,EOS
1,0,0,0,0,0,113,25,2,0,0,0,1,EOS
0,1,0,0,0,0,5,0,0,0,0,0,0,EOS
0,1,0,0,0,0,40,0,0,0,0,0,0,EOS
0,1,0,0,0,0,8,0,0,0,0,0,0,EOS
1,0,0,0,0,0,73,38,2,0,0,0,0,EOS
0,1,0,0,0,0,112,0,0,0,0,0,0,EOS
1,0,0,0,0,0,48,36,2,0,0,0,1,EOS
1,0,0,0,0,1,195,83,2,0,0,0,1,EOS
1,0,0,0,0,0,14,112,2,0,0,0,0,EOS
0,1,0,0,0,0,130,0,0,0,0,0,0,EOS
1,0,0,0,0,0,67,34,1,0,0,0,0,EOS
1,0,0,0,0,0,16,132,2,0,0,0,0,EOS
1,0,0,0,0,0,59,33,2,0,0,0,1,EOS
1,0,0,0,0,0,587,32,1,0,0,0,0,EOS
0,1,0,0,0,0,19,0,0,0,0,0,0,EOS
1,0,0,0,0,0,15,110,1,0,0,0,1,NEOS
0,1,0,0,0,0,169,0,0,0,0,0,0,EOS
1,0,0,0,0,0,115,97,1,0,0,0,0,EOS
0,1,0,0,0,0,38,0,0,0,0,0,0,EOS
1,0,0,0,0,0,130,98,2,0,0,0,0,EOS
0,0,0,0,0,0,75,11,1,0,0,0,1,NEOS
1,0,0,0,0,0,15,41,2,0,0,0,0,EOS
1,0,0,0,0,0,47,234,2,0,0,0,0,EOS
0,1,0,0,0,0,161,0,0,0,0,0,0,EOS
1,0,0,0,0,0,469,478,1,0,0,0,0,EOS
0,1,0,0,0,0,57,0,0,0,0,0,0,EOS
1,0,0,0,0,0,22,61,2,0,0,0,0,EOS
1,0,0,0,0,0,31,137,2,0,0,0,0,EOS
1,0,0,0,1,1,23,14,2,0,0,0,1,NEOS
1,0,0,0,0,0,27,84,1,0,0,0,0,EOS
1,0,0,0,0,0,16,17,1,0,0,0,0,EOS
1,0,0,0,0,0,21,10,1,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
1,0,0,0,0,0,38,24,1,0,0,0,0,EOS
1,0,0,0,0,0,11,26,1,0,0,0,0,EOS
0,1,0,0,0,0,11,0,0,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
1,0,0,0,0,0,155,240,1,0,0,0,0,EOS
1,0,0,0,1,1,67,46,1,0,0,0,1,NEOS
1,0,0,0,0,0,116,66,2,0,0,0,0,EOS
0,0,0,0,0,0,2,23,2,1,0,0,0,EOS
0,1,0,0,0,0,18,0,0,0,0,0,0,EOS
1,0,0,0,0,0,125,98,2,0,0,0,0,EOS
1,0,0,0,0,0,19,57,2,0,0,0,0,EOS
0,0,0,0,0,0,50,53,1,0,0,0,0,NEOS
0,1,0,0,0,1,547,0,0,0,0,0,0,EOS
0,1,0,0,0,0,216,0,0,0,0,0,0,EOS
0,1,0,0,0,0,57,0,0,0,0,0,0,EOS
0,1,0,0,0,0,30,0,0,0,0,0,0,EOS
1,0,0,0,0,0,127,51,2,0,0,0,0,EOS
0,0,0,0,0,0,16,44,2,0,0,0,0,EOS
1,0,0,0,0,0,80,72,1,0,0,0,0,EOS
1,0,0,0,0,1,37,30,2,0,0,0,0,EOS
1,0,0,0,0,0,37,14,1,0,0,0,0,EOS
1,0,0,0,0,0,79,33,2,0,0,0,0,EOS
1,0,0,0,0,0,52,47,1,0,0,0,0,EOS
1,0,0,0,0,0,952,229,1,0,0,0,0,EOS
0,0,0,0,0,1,18,113,1,0,0,0,1,NEOS
1,0,0,0,0,0,200,84,2,0,0,0,0,EOS
1,0,0,0,0,1,22,54,2,0,0,0,0,EOS
0,0,0,0,0,0,28,37,1,1,0,0,0,EOS
0,1,0,0,0,0,12,0,0,0,0,0,0,EOS
0,0,0,0,0,0,23,1,1,0,0,0,0,EOS
1,0,0,0,0,0,12,265,2,0,0,0,0,EOS
0,0,0,0,0,0,25,69,2,1,0,0,1,EOS
1,0,0,0,0,0,75,31,2,0,0,0,0,EOS
0,0,0,0,0,0,2,8,2,1,0,0,0,EOS
1,0,0,0,0,0,61,34,1,0,0,0,0,EOS
1,0,0,0,0,0,7,59,2,0,0,0,0,EOS
1,0,0,0,0,0,22,49,2,0,0,0,0,EOS
0,1,0,0,0,0,16,0,0,0,0,0,0,EOS
0,0,0,0,0,0,7,259,2,1,0,0,0,EOS
1,0,0,0,0,0,34,7,1,0,0,0,0,EOS
1,0,0,0,0,0,34,33,1,0,0,0,0,EOS
1,0,0,0,0,0,71,14,1,0,0,0,0,EOS
1,0,0,0,0,0,139,262,2,0,0,0,0,EOS
1,0,0,0,0,0,70,35,2,0,0,0,0,EOS
1,0,0,0,0,0,4,13,1,0,0,0,0,EOS
1,0,0,0,0,0,46,23,2,0,0,0,0,EOS
1,0,0,0,0,0,132,58,2,0,0,0,0,EOS
0,1,0,0,0,0,266,0,0,0,0,0,0,EOS
0,1,0,0,0,0,41,0,0,0,0,0,1,EOS
1,0,0,0,0,0,29,77,1,0,0,0,0,EOS
1,0,0,0,0,0,59,64,2,0,0,0,0,EOS
1,0,0,0,1,1,3,38,2,0,0,0,1,NEOS
1,0,0,0,0,0,222,100,2,0,0,0,0,EOS
0,1,0,0,0,0,47,0,0,0,0,0,0,EOS
1,0,0,0,0,0,41,14,2,0,0,0,0,EOS
1,0,0,0,0,0,116,20,2,0,0,0,0,EOS
1,0,0,0,0,0,67,85,2,0,0,0,0,EOS
1,0,0,0,0,0,105,128,1,0,0,0,0,EOS
1,0,0,0,0,0,13,14,1,0,0,0,0,EOS
1,0,0,0,0,0,22,43,1,0,0,0,0,EOS
1,0,0,0,0,0,17,104,2,0,0,0,1,EOS
1,0,0,0,0,0,72,181,1,0,0,0,0,EOS
1,0,0,0,1,1,19,71,1,0,0,0,1,NEOS
1,0,0,0,0,0,19,18,1,0,0,0,1,NEOS
0,1,0,0,0,0,135,0,0,0,0,0,0,EOS
1,0,0,0,0,0,59,13,1,0,0,0,0,EOS
1,0,0,0,0,0,122,52,2,0,0,0,0,EOS
0,1,0,0,0,0,10,0,0,0,0,0,0,EOS
0,1,0,0,0,0,35,0,0,0,0,0,0,EOS
0,1,0,0,0,0,165,0,0,0,0,0,0,EOS
0,1,0,0,0,0,13,0,0,0,0,0,0,EOS
1,0,0,0,0,0,20,100,2,0,0,0,0,EOS
1,0,0,0,1,1,28,29,1,0,0,0,1,NEOS
0,1,0,0,0,0,11,0,0,0,0,0,0,EOS
1,0,0,0,0,0,9,178,1,0,0,0,0,EOS
1,0,0,0,0,0,10,108,1,0,0,0,0,EOS
0,1,0,0,0,0,201,0,0,0,0,0,0,EOS
1,0,0,0,0,0,17,58,1,0,0,0,0,EOS
1,0,0,0,0,0,37,16,1,0,0,0,0,EOS
1,0,0,0,0,0,52,35,2,0,0,0,0,EOS
0,1,0,0,0,0,62,0,0,0,0,0,0,EOS
1,0,0,0,0,0,33,39,2,0,0,0,0,EOS
1,0,0,0,0,0,13,137,1,0,0,0,0,EOS
1,0,0,0,0,0,19,46,2,0,0,0,0,EOS
1,0,0,0,1,1,145,19,1,0,0,0,1,NEOS
1,0,0,0,0,0,60,94,1,0,0,0,0,EOS
0,1,0,0,0,0,46,0,0,0,0,0,0,EOS
1,0,0,0,0,0,75,83,2,0,0,0,0,EOS
0,1,0,0,0,0,47,0,0,0,0,0,0,EOS
1,0,0,0,0,0,22,15,1,0,0,0,0,EOS
0,1,0,0,0,0,65,0,0,0,0,0,0,EOS
1,0,0,0,0,0,163,19,1,0,0,0,0,EOS
0,1,0,0,0,0,126,0,0,0,0,0,0,EOS
1,0,0,0,0,0,31,58,2,0,0,0,0,EOS
0,0,0,0,0,0,10,13,1,1,0,0,0,EOS
1,0,0,0,0,0,51,28,1,0,0,0,0,EOS
0,1,0,0,0,0,10,0,0,0,0,0,0,EOS
1,0,0,0,0,0,41,61,1,0,0,0,0,EOS
1,0,0,0,0,0,44,26,2,0,0,0,0,EOS
